user_name,review_text,rating,label,cleaned_review_text,tokenized_review,review_length,all_caps_ratio,sentiment,relevancy_score,emotions
The Japan Dude,"I have a rule: the closer you get to Mexico, the better the Mexican food. We’re a good distance away, but District Taco has great Mexican food. The portions are large (I had huevos rancheros for breakfast and couldn’t finish them), and there’s a great menu grounded in the basics. If you’re in D.C. with a hankering for some tacos or a burrito, this is a great place to start!",5,Valid,i have a rule the closer you get to mexico the better the mexican food were a good distance away but district taco has great mexican food the portions are large i had huevos rancheros for breakfast and couldnt finish them and theres a great menu grounded in the basics if youre in dc with a hankering for some tacos or a burrito this is a great place to start,"['rule', 'closer', 'mexico', 'better', 'mexican', 'food', 'good', 'distance', 'away', 'district', 'taco', 'great', 'mexican', 'food', 'portions', 'large', 'huevos', 'rancheros', 'breakfast', 'nt', 'finish', 's', 'great', 'menu', 'grounded', 'basics', 'dc', 'hankering', 'tacos', 'burrito', 'great', 'place', 'start']",33,0.04285714285714286,POSITIVE,74,none
Allison Wood,Found some really unique and amazing products through this subscription!,5,Valid,found some really unique and amazing products through this subscription,"['found', 'unique', 'amazing', 'products', 'subscription']",5,0.0,POSITIVE,44,admiration
Amita Bariya,extremely surprised at how quickly my order was resolved by Karen P. Thank you for your help😊👍👍,5,Valid,extremely surprised at how quickly my order was resolved by karen p thank you for your help,"['extremely', 'surprised', 'quickly', 'order', 'resolved', 'karen', 'p', 'thank', 'help']",9,0.058823529411764705,POSITIVE,47,gratitude
Helmuth Basquez,"Absolutely delicious. Great atmosphere. Lovely wait staff. We had the chefs choice menu, which included enough food for 3 people. Fantastic value. Highly recommended. We had shish tawouk, baba ghanoush, roasted brussel sprouts and wine. All were delicious. The dessert was great too! Recommended.",5,Valid,absolutely delicious great atmosphere lovely wait staff we had the chefs choice menu which included enough food for  people fantastic value highly recommended we had shish tawouk baba ghanoush roasted brussel sprouts and wine all were delicious the dessert was great too recommended,"['absolutely', 'delicious', 'great', 'atmosphere', 'lovely', 'wait', 'staff', 'chefs', 'choice', 'menu', 'included', 'food', ' ', 'people', 'fantastic', 'value', 'highly', 'recommended', 'shish', 'tawouk', 'baba', 'ghanoush', 'roasted', 'brussel', 'sprouts', 'wine', 'delicious', 'dessert', 'great', 'recommended']",30,0.0,POSITIVE,61,admiration
Marcus Martin,Monster Jam was awesome!!!,5,Valid,monster jam was awesome,"['monster', 'jam', 'awesome']",3,0.0,POSITIVE,41,admiration
Paul Matthews,"I am loving my Sureshade on my Back Cove the level of support, service and professionalism from the Sureshade team has been outstanding
Unlike so many companies when I had any issues I got to speak to a human and actually meet the Sureshade representatives
The system is a well engineered and attractive addition to my boat and Sureshade team are responsive and highly competent
Great product with a great team of people
Paul Matthews",5,Valid,"i am loving my sureshade on my back cove the level of support service and professionalism from the sureshade team has been outstanding
unlike so many companies when i had any issues i got to speak to a human and actually meet the sureshade representatives
the system is a well engineered and attractive addition to my boat and sureshade team are responsive and highly competent
great product with a great team of people
paul matthews","['loving', 'sureshade', 'cove', 'level', 'support', 'service', 'professionalism', 'sureshade', 'team', 'outstanding', '\n', 'unlike', 'companies', 'issues', 'got', 'speak', 'human', 'actually', 'meet', 'sureshade', 'representatives', '\n', 'system', 'engineered', 'attractive', 'addition', 'boat', 'sureshade', 'team', 'responsive', 'highly', 'competent', '\n', 'great', 'product', 'great', 'team', 'people', '\n', 'paul', 'matthews']",41,0.04,POSITIVE,76,admiration
Jennifer Francis,"Always professional, quick turnaround, and great quality!!",5,Valid,always professional quick turnaround and great quality,"['professional', 'quick', 'turnaround', 'great', 'quality']",5,0.0,POSITIVE,43,admiration
Michelle Leverich,"Great food, very accommodating management and friendly staff!",5,Valid,great food very accommodating management and friendly staff,"['great', 'food', 'accommodating', 'management', 'friendly', 'staff']",6,0.0,POSITIVE,43,admiration
Olivia Nuñez,"(Translated by Google) Excellent for travelers who cross this border, very safe, guarded, there are no risks on the street. I recommend it

(Original)
Excelente para los viajeros que cruzan por esta frontera, muy seguro, vigilado, no se corren riesgos en la calle. Lo recomiendo",5,Valid,"translated by google excellent for travelers who cross this border very safe guarded there are no risks on the street i recommend it

original
excelente para los viajeros que cruzan por esta frontera muy seguro vigilado no se corren riesgos en la calle lo recomiendo","['translated', 'google', 'excellent', 'travelers', 'cross', 'border', 'safe', 'guarded', 'risks', 'street', 'recommend', '\n\n', 'original', '\n', 'excelente', 'para', 'los', 'viajeros', 'que', 'cruzan', 'por', 'esta', 'frontera', 'muy', 'seguro', 'vigilado', 'se', 'corren', 'riesgos', 'en', 'la', 'calle', 'lo', 'recomiendo']",34,0.022222222222222223,POSITIVE,62,none
Damon Brown (Drew),Great northern Thai dishes that are a nice change from the typical Pad Thai experience.,5,Valid,great northern thai dishes that are a nice change from the typical pad thai experience,"['great', 'northern', 'thai', 'dishes', 'nice', 'change', 'typical', 'pad', 'thai', 'experience']",10,0.0,POSITIVE,47,admiration
Liyong Wang,"Overall good purchase experience. Prompt reply and smooth process. Their customer support's way of answering questions is on the brief side though. I had a missing part and they agree to mail it to me. The first time they never did. and when I asked them again, they mailed me a wrong one.",4,Valid,overall good purchase experience prompt reply and smooth process their customer supports way of answering questions is on the brief side though i had a missing part and they agree to mail it to me the first time they never did and when i asked them again they mailed me a wrong one,"['overall', 'good', 'purchase', 'experience', 'prompt', 'reply', 'smooth', 'process', 'customer', 'supports', 'way', 'answering', 'questions', 'brief', 'missing', 'agree', 'mail', 'time', 'asked', 'mailed', 'wrong']",21,0.03773584905660377,POSITIVE,63,approval
Brian Fortin,Sharp looking and easy to install.  Support was great too.,5,Valid,sharp looking and easy to install  support was great too,"['sharp', 'looking', 'easy', 'install', ' ', 'support', 'great']",7,0.0,POSITIVE,44,admiration
Lanika,Pretty good for a quick bite just wish the noodle portion was larger,4,Valid,pretty good for a quick bite just wish the noodle portion was larger,"['pretty', 'good', 'quick', 'bite', 'wish', 'noodle', 'portion', 'larger']",8,0.0,POSITIVE,42,admiration
Jamie Anderson,This is a humbling place to visit. It is so sad to see all of the men and women that have died to protect us.,5,Valid,this is a humbling place to visit it is so sad to see all of the men and women that have died to protect us,"['humbling', 'place', 'visit', 'sad', 'men', 'women', 'died', 'protect']",8,0.0,NEGATIVE,52,sadness
L Davis,"This is a cool hip place, the sushi is off the hook, the Drifter Cocktails on their menu have an interesting twist on some old fashioned drinks (Stone Cutter and Simple Twist of Fate) are prime examples. They have a Yakitori Grill with alot of choices . They do Karaoke every night of the week. This is definitely a place that I recommend.",5,Valid,this is a cool hip place the sushi is off the hook the drifter cocktails on their menu have an interesting twist on some old fashioned drinks stone cutter and simple twist of fate are prime examples they have a yakitori grill with alot of choices  they do karaoke every night of the week this is definitely a place that i recommend,"['cool', 'hip', 'place', 'sushi', 'hook', 'drifter', 'cocktails', 'menu', 'interesting', 'twist', 'old', 'fashioned', 'drinks', 'stone', 'cutter', 'simple', 'twist', 'fate', 'prime', 'examples', 'yakitori', 'grill', 'alot', 'choices', ' ', 'karaoke', 'night', 'week', 'definitely', 'place', 'recommend']",31,0.015873015873015872,POSITIVE,71,admiration
off-road Hernández,"(Translated by Google) Getting words everitime 1hour only on volaris for no reason to (checking. In) and after crossing another 1/30 minutes for cheking again more expensive time and money $
Not recommended. It is more expensive here for the time it takes and what you pay not recommended better the old way cheaper

(Original)
Getting words everitime 1hour only on volaris for no reason to (checking. In) and after crossing another 1/30 minutes for cheking again more expensive time and money$
No recommended. Sale mas caro por aqui por el tiempo que tardas y lo que pagas no recomendable mejor a la antigua mas barato",1,Rant,"translated by google getting words everitime hour only on volaris for no reason to checking in and after crossing another  minutes for cheking again more expensive time and money 
not recommended it is more expensive here for the time it takes and what you pay not recommended better the old way cheaper

original
getting words everitime hour only on volaris for no reason to checking in and after crossing another  minutes for cheking again more expensive time and money
no recommended sale mas caro por aqui por el tiempo que tardas y lo que pagas no recomendable mejor a la antigua mas barato","['translated', 'google', 'getting', 'words', 'everitime', 'hour', 'volaris', 'reason', 'checking', 'crossing', ' ', 'minutes', 'cheking', 'expensive', 'time', 'money', '\n', 'recommended', 'expensive', 'time', 'takes', 'pay', 'recommended', 'better', 'old', 'way', 'cheaper', '\n\n', 'original', '\n', 'getting', 'words', 'everitime', 'hour', 'volaris', 'reason', 'checking', 'crossing', ' ', 'minutes', 'cheking', 'expensive', 'time', 'money', '\n', 'recommended', 'sale', 'mas', 'caro', 'por', 'aqui', 'por', 'el', 'tiempo', 'que', 'tardas', 'y', 'lo', 'que', 'pagas', 'recomendable', 'mejor', 'la', 'antigua', 'mas', 'barato']",66,0.0,NEGATIVE,92,neutral
Mike Nordsieck,"If you are interested into getting into real estate there’s no better place to start than with Justin. The amount of knowledge he puts out in his live training videos is second to none, he also will help you with your first deal with a step by step walk thru or JV with you so you can learn mistake free. You won’t find a better place to start your real estate business with very little expense than with Justin",5,Ad,if you are interested into getting into real estate theres no better place to start than with justin the amount of knowledge he puts out in his live training videos is second to none he also will help you with your first deal with a step by step walk thru or jv with you so you can learn mistake free you wont find a better place to start your real estate business with very little expense than with justin,"['interested', 'getting', 'real', 'estate', 's', 'better', 'place', 'start', 'justin', 'knowledge', 'puts', 'live', 'training', 'videos', 'second', 'help', 'deal', 'step', 'step', 'walk', 'jv', 'learn', 'mistake', 'free', 'wo', 'nt', 'find', 'better', 'place', 'start', 'real', 'estate', 'business', 'little', 'expense', 'justin']",36,0.012658227848101266,POSITIVE,75,none
Joe Roberts,Very tasty,5,Valid,very tasty,['tasty'],1,0.0,POSITIVE,40,admiration
Haley Cope,Not a bad seat in the house. Also as a breastfeeding mother I appreciate the lactation area provided,5,Valid,not a bad seat in the house also as a breastfeeding mother i appreciate the lactation area provided,"['bad', 'seat', 'house', 'breastfeeding', 'mother', 'appreciate', 'lactation', 'area', 'provided']",9,0.05555555555555555,POSITIVE,47,admiration
Prema D,Good clothes with good quality. Worth the price is what i felt. Keep up patpat,4,Valid,good clothes with good quality worth the price is what i felt keep up patpat,"['good', 'clothes', 'good', 'quality', 'worth', 'price', 'felt', 'patpat']",8,0.0,POSITIVE,47,admiration
chapulin on line,"(Translated by Google) Cross to usa

(Original)
Cruzar a usa",5,Irrelevant,"translated by google cross to usa

original
cruzar a usa","['translated', 'google', 'cross', 'usa', '\n\n', 'original', '\n', 'cruzar', 'usa']",9,0.0,NEGATIVE,38,neutral
Anirban Bose,DC is a very famous city and everyone loves to walk there. Now the commuter bus service is free. It's near from Union Station metro station. Street food is available. All the museums nearby are free to enter.,5,Valid,dc is a very famous city and everyone loves to walk there now the commuter bus service is free its near from union station metro station street food is available all the museums nearby are free to enter,"['dc', 'famous', 'city', 'loves', 'walk', 'commuter', 'bus', 'service', 'free', 'near', 'union', 'station', 'metro', 'station', 'street', 'food', 'available', 'museums', 'nearby', 'free', 'enter']",21,0.02631578947368421,POSITIVE,58,neutral
Vishal Sinha,"I like this airport for the following reasons -
great location
metro access
upscale and cool looking
good restaurants
good shops
easy in/ easy out
parking is convenient
security is better than at IAD",3,Valid,"i like this airport for the following reasons 
great location
metro access
upscale and cool looking
good restaurants
good shops
easy in easy out
parking is convenient
security is better than at iad","['like', 'airport', 'following', 'reasons', '\n', 'great', 'location', '\n', 'metro', 'access', '\n', 'upscale', 'cool', 'looking', '\n', 'good', 'restaurants', '\n', 'good', 'shops', '\n', 'easy', 'easy', '\n', 'parking', 'convenient', '\n', 'security', 'better', 'iad']",30,0.058823529411764705,POSITIVE,55,none
Yo W,We had an awesome stay at the flamingos! House is so spacious and soo accommodating.. The luxury of having a private pool thats super clean  made our trip.... I would recommend for everyone looking for a getaway anytime!,5,Valid,we had an awesome stay at the flamingos house is so spacious and soo accommodating the luxury of having a private pool thats super clean  made our trip i would recommend for everyone looking for a getaway anytime,"['awesome', 'stay', 'flamingos', 'house', 'spacious', 'soo', 'accommodating', 'luxury', 'having', 'private', 'pool', 's', 'super', 'clean', ' ', 'trip', 'recommend', 'looking', 'getaway', 'anytime']",20,0.02631578947368421,POSITIVE,58,admiration
Lidia T. Pines,"Great venue with excellent programming. Also serves as a synagogue, but not only.",5,Valid,great venue with excellent programming also serves as a synagogue but not only,"['great', 'venue', 'excellent', 'programming', 'serves', 'synagogue']",6,0.0,POSITIVE,46,admiration
Karina Matheus,"(Translated by Google) PatPat is simply incredible, it has a variety of clothes, crazy prices, immediate delivery and if we talk about customer service they are unique they solve everything on time.

(Original)
PatPat es simplemente increible, tiene varieda de ropa, precios de locura, entrega inmediata y si hablamos del servicio de atencion al cliente son unicos te resuelven todo a tiempo.",5,Ad,"translated by google patpat is simply incredible it has a variety of clothes crazy prices immediate delivery and if we talk about customer service they are unique they solve everything on time

original
patpat es simplemente increible tiene varieda de ropa precios de locura entrega inmediata y si hablamos del servicio de atencion al cliente son unicos te resuelven todo a tiempo","['translated', 'google', 'patpat', 'simply', 'incredible', 'variety', 'clothes', 'crazy', 'prices', 'immediate', 'delivery', 'talk', 'customer', 'service', 'unique', 'solve', 'time', '\n\n', 'original', '\n', 'patpat', 'es', 'simplemente', 'increible', 'tiene', 'varieda', 'de', 'ropa', 'precios', 'de', 'locura', 'entrega', 'inmediata', 'y', 'si', 'hablamos', 'del', 'servicio', 'de', 'atencion', 'al', 'cliente', 'son', 'unicos', 'te', 'resuelven', 'todo', 'tiempo']",48,0.0,POSITIVE,70,admiration
Bridget Ellett,The return process I was very pleased with .. I had ordered the wrong size in a shirt for myself and PatPat refunded my money and it was very much hassle free .  I will continue shopping with PatPat,5,Valid,the return process i was very pleased with  i had ordered the wrong size in a shirt for myself and patpat refunded my money and it was very much hassle free   i will continue shopping with patpat,"['return', 'process', 'pleased', ' ', 'ordered', 'wrong', 'size', 'shirt', 'patpat', 'refunded', 'money', 'hassle', 'free', '  ', 'continue', 'shopping', 'patpat']",17,0.07692307692307693,NEGATIVE,55,none
Juan Perez,Great food,5,Valid,great food,"['great', 'food']",2,0.0,POSITIVE,40,admiration
Sana,Lovely and peaceful place but it got really crowded towards the night when fourth of july fireworks were just about to start. Loved the view the fireworks were right in your face and beautiful.,5,Valid,lovely and peaceful place but it got really crowded towards the night when fourth of july fireworks were just about to start loved the view the fireworks were right in your face and beautiful,"['lovely', 'peaceful', 'place', 'got', 'crowded', 'night', 'fourth', 'july', 'fireworks', 'start', 'loved', 'view', 'fireworks', 'right', 'face', 'beautiful']",16,0.0,POSITIVE,56,love
Patrick Ayers,Lafayatte the first trans american,5,Irrelevant,lafayatte the first trans american,"['lafayatte', 'trans', 'american']",3,0.0,POSITIVE,42,neutral
Megan Maier,Fun experience. Try a platter with lots of variety. Loved the food .,5,Valid,fun experience try a platter with lots of variety loved the food ,"['fun', 'experience', 'try', 'platter', 'lots', 'variety', 'loved', 'food']",8,0.0,POSITIVE,46,"joy, love"
David Ravita,"Fun experience, it was nice for my first escape room! Definitely not easy while still being fun!",4,Valid,fun experience it was nice for my first escape room definitely not easy while still being fun,"['fun', 'experience', 'nice', 'escape', 'room', 'definitely', 'easy', 'fun']",8,0.0,POSITIVE,48,joy
Roselle Sherriff,"What an awesome place. As a tourist I found the monument to be incredible. The size and beauty of the memorial is breathtaking. Standing at the top of the stairs looking over the reflection pond and beyond is a humbling experience. There are always a lot of people, so be mindful of the fact that you won't always be able to get the best photo. There is a hole-in-the-wall shop inside of the monument with some great books and souvenirs.",5,Valid,what an awesome place as a tourist i found the monument to be incredible the size and beauty of the memorial is breathtaking standing at the top of the stairs looking over the reflection pond and beyond is a humbling experience there are always a lot of people so be mindful of the fact that you wont always be able to get the best photo there is a holeinthewall shop inside of the monument with some great books and souvenirs,"['awesome', 'place', 'tourist', 'found', 'monument', 'incredible', 'size', 'beauty', 'memorial', 'breathtaking', 'standing', 'stairs', 'looking', 'reflection', 'pond', 'humbling', 'experience', 'lot', 'people', 'mindful', 'fact', 'wo', 'nt', 'able', 'best', 'photo', 'holeinthewall', 'shop', 'inside', 'monument', 'great', 'books', 'souvenirs']",33,0.0125,POSITIVE,79,admiration
Mary Devine,Recommended!,5,Valid,recommended,['recommended'],1,0.0,POSITIVE,40,none
Emma Hoskins,"Michael is AWESOME!  Excellent Teacher, Innovative & Exciting.   I learned so much my mind is about to explode.  I love it....love the technology - I will implement it.   Thank you Michael for sharing your brilliance!",5,Valid,michael is awesome  excellent teacher innovative  exciting   i learned so much my mind is about to explode  i love itlove the technology  i will implement it   thank you michael for sharing your brilliance,"['michael', 'awesome', ' ', 'excellent', 'teacher', 'innovative', ' ', 'exciting', '  ', 'learned', 'mind', 'explode', ' ', 'love', 'itlove', 'technology', ' ', 'implement', '  ', 'thank', 'michael', 'sharing', 'brilliance']",23,0.11428571428571428,POSITIVE,55,"admiration, gratitude"
Matthew Duboski,"Always well organized and clean, the suites were nice with stocked fridges.  Very welcoming atmosphere.",5,Valid,always well organized and clean the suites were nice with stocked fridges  very welcoming atmosphere,"['organized', 'clean', 'suites', 'nice', 'stocked', 'fridges', ' ', 'welcoming', 'atmosphere']",9,0.0,POSITIVE,47,admiration
Jenna Chavez,"I have paid this company almost $700 beginning in Feb 2020. I never even received a treatment preview. I have made SEVERAL attempts to get in touch with literally anyone regarding my account. I have NEVER received ANY direct communication back in ANY form regarding my account. All you can do is leave a message, which they won't return. DO NOT PURCHASE.",1,Rant,i have paid this company almost  beginning in feb  i never even received a treatment preview i have made several attempts to get in touch with literally anyone regarding my account i have never received any direct communication back in any form regarding my account all you can do is leave a message which they wont return do not purchase,"['paid', 'company', ' ', 'beginning', 'feb', ' ', 'received', 'treatment', 'preview', 'attempts', 'touch', 'literally', 'account', 'received', 'direct', 'communication', 'form', 'account', 'leave', 'message', 'wo', 'nt', 'return', 'purchase']",24,0.1774193548387097,NEGATIVE,67,disapproval
Jacob Lim,Stop scamming people Lamont,1,Rant,stop scamming people lamont,"['stop', 'scamming', 'people', 'lamont']",4,0.0,NEGATIVE,41,disapproval
leah feldbrand,Awesome service! Clean and pretty!,5,Valid,awesome service clean and pretty,"['awesome', 'service', 'clean', 'pretty']",4,0.0,POSITIVE,42,admiration
lashesia holliday,Great all natural handmade products!,5,Valid,great all natural handmade products,"['great', 'natural', 'handmade', 'products']",4,0.0,POSITIVE,42,admiration
kim lonzo,Go during sunset. Powerful! Wondrous!,5,Valid,go during sunset powerful wondrous,"['sunset', 'powerful', 'wondrous']",3,0.0,POSITIVE,42,none
Jean Shigley,Great peaceful place. Friendly owners. Well equipped cabins.,5,Valid,great peaceful place friendly owners well equipped cabins,"['great', 'peaceful', 'place', 'friendly', 'owners', 'equipped', 'cabins']",7,0.0,POSITIVE,43,admiration
Sierra Baechle,"I was very excited about this ring for my husband. The look of the ring is lovely. I really love it. Unfortunately we have only been married one year and I have had to return it twice for refinishing. For such a large expense, it's difficult to continue to spend money on shipping and processing to keep this ring nice. Overall I cannot say I recommend them to others due to all the maintenance we have needed to do. I am sure the type of ring you get makes a big difference.",1,Valid,i was very excited about this ring for my husband the look of the ring is lovely i really love it unfortunately we have only been married one year and i have had to return it twice for refinishing for such a large expense its difficult to continue to spend money on shipping and processing to keep this ring nice overall i cannot say i recommend them to others due to all the maintenance we have needed to do i am sure the type of ring you get makes a big difference,"['excited', 'ring', 'husband', 'look', 'ring', 'lovely', 'love', 'unfortunately', 'married', 'year', 'return', 'twice', 'refinishing', 'large', 'expense', 'difficult', 'continue', 'spend', 'money', 'shipping', 'processing', 'ring', 'nice', 'overall', 'recommend', 'maintenance', 'needed', 'sure', 'type', 'ring', 'makes', 'big', 'difference']",33,0.06521739130434782,POSITIVE,84,love
Scott Armstrong,"Called after business hours, got CJ on the phone and he was amazing.  He was very honest and gave tremendous advice, I highly recommend him and his teams services.",5,Valid,called after business hours got cj on the phone and he was amazing  he was very honest and gave tremendous advice i highly recommend him and his teams services,"['called', 'business', 'hours', 'got', 'cj', 'phone', 'amazing', ' ', 'honest', 'gave', 'tremendous', 'advice', 'highly', 'recommend', 'teams', 'services']",16,0.06896551724137931,POSITIVE,53,admiration
Pam Payne,I received excellent customer service from Bubbles when ordering parts for my car. The order was accurate and filled quickly.,5,Valid,i received excellent customer service from bubbles when ordering parts for my car the order was accurate and filled quickly,"['received', 'excellent', 'customer', 'service', 'bubbles', 'ordering', 'parts', 'car', 'order', 'accurate', 'filled', 'quickly']",12,0.05,POSITIVE,48,none
mike iles,These people will destroy your house and borrow your tools! What a joke! Wouldn't let these idiots plumb a dog house!,1,Rant,these people will destroy your house and borrow your tools what a joke wouldnt let these idiots plumb a dog house,"['people', 'destroy', 'house', 'borrow', 'tools', 'joke', 'nt', 'let', 'idiots', 'plumb', 'dog', 'house']",12,0.0,NEGATIVE,50,amusement
Nosila Y,Wasn't expecting to be qualified but I was. And the payments are affordable for me,5,Valid,wasnt expecting to be qualified but i was and the payments are affordable for me,"['nt', 'expecting', 'qualified', 'payments', 'affordable']",5,0.06666666666666667,POSITIVE,46,none
D Monic,Go Wiz!!!!,5,Irrelevant,go wiz,['wiz'],1,0.0,POSITIVE,40,none
Austin Long,"Stevie and Celia are creative badasses who will capture your essence as a couple and turn it into a spectacular wedding day. Everything was perfectly organized and there was never a lag in communication. We enjoyed Zoom sessions with Stevie and Celia and the creative exercises they had us do. Not only did they plan the elopement from top to bottom- they planned a surprise itinerary for us on the big day!

We love you guys and will remember this magical day forever.",5,Valid,"stevie and celia are creative badasses who will capture your essence as a couple and turn it into a spectacular wedding day everything was perfectly organized and there was never a lag in communication we enjoyed zoom sessions with stevie and celia and the creative exercises they had us do not only did they plan the elopement from top to bottom they planned a surprise itinerary for us on the big day

we love you guys and will remember this magical day forever","['stevie', 'celia', 'creative', 'badasses', 'capture', 'essence', 'couple', 'turn', 'spectacular', 'wedding', 'day', 'perfectly', 'organized', 'lag', 'communication', 'enjoyed', 'zoom', 'sessions', 'stevie', 'celia', 'creative', 'exercises', 'plan', 'elopement', 'planned', 'surprise', 'itinerary', 'big', 'day', '\n\n', 'love', 'guys', 'remember', 'magical', 'day', 'forever']",36,0.0,POSITIVE,81,none
Jeffrey D,Sweet baby jeebus.,5,Irrelevant,sweet baby jeebus,"['sweet', 'baby', 'jeebus']",3,0.0,POSITIVE,37,none
Carline Charmelus,I had a great experience at this restaurant.  The server was very attentive and professional. The main dish tasted great. I had the chicken picata. It was flavorful and moist. I didn't care for the side rice or the shrimp spring roll starter.,4,Valid,i had a great experience at this restaurant  the server was very attentive and professional the main dish tasted great i had the chicken picata it was flavorful and moist i didnt care for the side rice or the shrimp spring roll starter,"['great', 'experience', 'restaurant', ' ', 'server', 'attentive', 'professional', 'main', 'dish', 'tasted', 'great', 'chicken', 'picata', 'flavorful', 'moist', 'nt', 'care', 'rice', 'shrimp', 'spring', 'roll', 'starter']",22,0.06976744186046512,POSITIVE,60,admiration
Alexandre Ovadia,TONYA WAGES IS NUMBER 1 SOLD MY TRAILER IN SECONDS,5,Ad,tonya wages is number  sold my trailer in seconds,"['tonya', 'wages', 'number', ' ', 'sold', 'trailer', 'seconds']",7,0.9,NEGATIVE,26,neutral
Big Yams,BANGING MUSIC!! Nothing but bangers one after another!,5,Valid,banging music nothing but bangers one after another,"['banging', 'music', 'bangers']",3,0.25,NEGATIVE,32,none
Becky Hapeman,"Overall, a slight to see at least once. However, I think it'll be Busy!! I tried to go very early or later in the day to get a second chance to respect the moment better. More people would probably respect the quite sign.",4,Valid,overall a slight to see at least once however i think itll be busy i tried to go very early or later in the day to get a second chance to respect the moment better more people would probably respect the quite sign,"['overall', 'slight', 'think', 'll', 'busy', 'tried', 'early', 'later', 'day', 'second', 'chance', 'respect', 'moment', 'better', 'people', 'probably', 'respect', 'sign']",18,0.046511627906976744,NEGATIVE,60,optimism
William Chan,"Easy set up, portable and fun work out. I get my kids to work out with me using the Inertia Wave and we enjoy it. Thanks for such a quality product!",5,Valid,easy set up portable and fun work out i get my kids to work out with me using the inertia wave and we enjoy it thanks for such a quality product,"['easy', 'set', 'portable', 'fun', 'work', 'kids', 'work', 'inertia', 'wave', 'enjoy', 'thanks', 'quality', 'product']",13,0.03225806451612903,POSITIVE,54,joy
Madison R,"Gary and his son were amazing to work with, as a young woman and first time home buyer i was terrified going into this inspection, but Gary made the experience a great one, he was extremely thorough and you could tell how much he truly cared. So blessed to work with such stand up guys!",5,Valid,gary and his son were amazing to work with as a young woman and first time home buyer i was terrified going into this inspection but gary made the experience a great one he was extremely thorough and you could tell how much he truly cared so blessed to work with such stand up guys,"['gary', 'son', 'amazing', 'work', 'young', 'woman', 'time', 'home', 'buyer', 'terrified', 'going', 'inspection', 'gary', 'experience', 'great', 'extremely', 'thorough', 'tell', 'truly', 'cared', 'blessed', 'work', 'stand', 'guys']",24,0.0,POSITIVE,67,admiration
Ken Hollars,"We took the National Mall & Tidal Basin tour with Jarrod. He is a very, very good tour guide! He had a wealth of knowledge to share, he knew how to conduct a tour group and kept the tour moving on time. Spectacular job!",5,Valid,we took the national mall  tidal basin tour with jarrod he is a very very good tour guide he had a wealth of knowledge to share he knew how to conduct a tour group and kept the tour moving on time spectacular job,"['took', 'national', 'mall', ' ', 'tidal', 'basin', 'tour', 'jarrod', 'good', 'tour', 'guide', 'wealth', 'knowledge', 'share', 'knew', 'conduct', 'tour', 'group', 'kept', 'tour', 'moving', 'time', 'spectacular', 'job']",24,0.0,POSITIVE,61,admiration
Breann Mataia,I've never met a staff that was more caring. I honestly don't ever see myself leaving them. Cara is one of my all time favorites. 10 star rating for sure!!,5,Valid,ive never met a staff that was more caring i honestly dont ever see myself leaving them cara is one of my all time favorites  star rating for sure,"['ve', 'met', 'staff', 'caring', 'honestly', 'nt', 'leaving', 'cara', 'time', 'favorites', ' ', 'star', 'rating', 'sure']",14,0.03333333333333333,POSITIVE,54,admiration
Gopal Trivedi,Grate museum. Don't be mistaken by outer look. It is 100 times or more underground. Worth the visit.,5,Valid,grate museum dont be mistaken by outer look it is  times or more underground worth the visit,"['grate', 'museum', 'nt', 'mistaken', 'outer', 'look', ' ', 'times', 'underground', 'worth', 'visit']",11,0.0,POSITIVE,48,none
Joel H McLeod,Easy pezzy security process. Kinda miffed the spanx store was closed.,5,Valid,easy pezzy security process kinda miffed the spanx store was closed,"['easy', 'pezzy', 'security', 'process', 'kinda', 'miffed', 'spanx', 'store', 'closed']",9,0.0,NEGATIVE,45,neutral
Mara Strobel,Great quality. Very pleased.  Timely arrival.  Thank you!,5,Valid,great quality very pleased  timely arrival  thank you,"['great', 'quality', 'pleased', ' ', 'timely', 'arrival', ' ', 'thank']",8,0.0,POSITIVE,43,"admiration, gratitude"
Alegandro Contreras,So easy and so fast,5,Valid,so easy and so fast,"['easy', 'fast']",2,0.0,POSITIVE,42,none
Shivang Vaishnav,"Beautiful area, restaurants, and vibe",5,Valid,beautiful area restaurants and vibe,"['beautiful', 'area', 'restaurants', 'vibe']",4,0.0,POSITIVE,42,admiration
Marcus Smith,Best BBQ in DC are that I have tried so far.,5,Valid,best bbq in dc are that i have tried so far,"['best', 'bbq', 'dc', 'tried', 'far']",5,0.2727272727272727,POSITIVE,39,none
Theresa Beaudry,Award winning nature photographs brouhht tears to my eyes! A definite must see!,5,Valid,award winning nature photographs brouhht tears to my eyes a definite must see,"['award', 'winning', 'nature', 'photographs', 'brouhht', 'tears', 'eyes', 'definite']",8,0.07692307692307693,POSITIVE,44,none
Antonio Preziosi,"Nice place to watch sports. As every American sports place, sponsors and product placement are everywhere",4,Valid,nice place to watch sports as every american sports place sponsors and product placement are everywhere,"['nice', 'place', 'watch', 'sports', 'american', 'sports', 'place', 'sponsors', 'product', 'placement']",10,0.0,POSITIVE,47,admiration
Theresa Ricks,Great place to visit. History.,5,Valid,great place to visit history,"['great', 'place', 'visit', 'history']",4,0.0,POSITIVE,42,admiration
